127.0.0.1 - - [31/Oct/2013:09:11:20 +0530] "GET / HTTP/1.1" 404 955
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:46:00 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 16702
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testc@tcs.com&action=getProfilePic HTTP/1.1" 200 204628
10.1.5.8 - - [31/Oct/2013:09:46:01 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testm@tcs.com&action=getProfilePic HTTP/1.1" 200 393037
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10243
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/vaibhav.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/cred.png HTTP/1.1" 200 12339
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/alice.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/header_bg_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/services/webdesign_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/services/logo-design-and-branding_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/services/seo-services_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/services/webdevelopment_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/section-sep.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/footer_bg_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=cred&privateIdentity=sip:cred@tcs.com&realm=tcs.com HTTP/1.1" 200 74456
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/css/fonts/merriweather-bold-webfont.woff HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4877
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/sipml5/assets/css/bootstrap.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/sipml5/assets/css/bootstrap-responsive.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/sipml5/assets/style/gemoticons.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:05 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/sipml5/presentation_server_config.txt HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:04 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10243
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/vaibhav.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/cred.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/alice.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/header_bg_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/services/webdesign_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/services/logo-design-and-branding_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/services/seo-services_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/services/webdevelopment_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/section-sep.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/footer_bg_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=cred&privateIdentity=sip:cred@tcs.com&realm=tcs.com HTTP/1.1" 200 74456
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/css/fonts/merriweather-bold-webfont.woff HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4877
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:29 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/sipml5/assets/css/bootstrap.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:29 +0530] "GET /WebRTC_presentation/sipml5/assets/css/bootstrap-responsive.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:28 +0530] "GET /WebRTC_presentation/sipml5/assets/style/gemoticons.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:29 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.34 - - [31/Oct/2013:09:46:29 +0530] "GET /WebRTC_presentation/sipml5/presentation_server_config.txt HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:29 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:46:34 +0530] "GET /WebRTC_presentation/sipml5/expert.htm HTTP/1.1" 200 15189
10.1.5.34 - - [31/Oct/2013:09:47:00 +0530] "GET /WebRTC_presentation/logoutServlet HTTP/1.1" 302 -
10.1.5.34 - - [31/Oct/2013:09:47:00 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6248
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "GET /WebRTC_presentation/loginsession?name=cred&pvt=sip:cred@tcs.com&pub=cred&pass=cred&realm=tcs.com&serverip=10.1.5.8 HTTP/1.1" 302 -
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10243
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "GET /WebRTC_presentation/pageone/vaibhav.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:10 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=cred&privateIdentity=sip:cred@tcs.com&realm=tcs.com HTTP/1.1" 200 74456
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 4877
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /WebRTC_presentation/sipml5/presentation_server_config.txt HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:47:11 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.8 - - [31/Oct/2013:09:47:32 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 16702
10.1.5.8 - - [31/Oct/2013:09:47:32 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.8 - - [31/Oct/2013:09:47:32 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.8 - - [31/Oct/2013:09:47:32 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.8 - - [31/Oct/2013:09:47:32 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.8 - - [31/Oct/2013:09:47:32 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.8 - - [31/Oct/2013:09:47:32 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testm@tcs.com&action=getProfilePic HTTP/1.1" 200 393037
10.1.5.8 - - [31/Oct/2013:09:47:32 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testc@tcs.com&action=getProfilePic HTTP/1.1" 200 204628
10.1.5.34 - - [31/Oct/2013:09:47:50 +0530] "GET /WebRTC_presentation/logoutServlet HTTP/1.1" 302 -
10.1.5.34 - - [31/Oct/2013:09:47:50 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6248
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10246
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/vaibhav.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/cred.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/alice.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/header_bg_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/services/webdesign_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/services/seo-services_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/services/logo-design-and-branding_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/services/webdevelopment_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/section-sep.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/footer_bg_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=alice&privateIdentity=sip:alice@tcs.com&realm=tcs.com HTTP/1.1" 200 74462
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/css/fonts/merriweather-bold-webfont.woff HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/bg_blue.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 16702
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 304 -
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:bob@tcs.com&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testc@tcs.com&action=getProfilePic HTTP/1.1" 200 204628
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:cred@tcs.com&action=getProfilePic HTTP/1.1" 200 2020
10.1.5.8 - - [31/Oct/2013:09:47:58 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.8 - - [31/Oct/2013:09:47:57 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testd@tcs.com&action=getProfilePic HTTP/1.1" 200 6381
10.1.5.8 - - [31/Oct/2013:09:47:58 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:testm@tcs.com&action=getProfilePic HTTP/1.1" 200 393037
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/loginsession?name=bob&pvt=sip:bob@tcs.com&pub=bob&pass=bob&realm=tcs.com&serverip=10.1.5.8 HTTP/1.1" 302 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10240
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/vaibhav.css HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/images/cred.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/images/alice.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/images/services/webdesign_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/images/services/logo-design-and-branding_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/images/services/seo-services_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/images/services/webdevelopment_blue.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?ip=10.1.5.8&name=bob&privateIdentity=sip:bob@tcs.com&realm=tcs.com HTTP/1.1" 200 74450
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 9636
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/sipml5/presentation_server_config.txt HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:09 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:09 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:09 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 304 -
10.1.5.34 - - [31/Oct/2013:09:48:08 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.34 - - [31/Oct/2013:09:48:09 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
