127.0.0.1 - - [12/Nov/2013:10:57:45 +0530] "GET / HTTP/1.1" 404 955
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/loginsession?name=bob&pvt=sip:bob@tcs.com&pub=bob&pass=bob&realm=tcs.com&serverip=10.1.5.6 HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10496
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/vaibhav.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/images/iconcycle.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/images/services/logo-design-and-branding_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/images/services/webdesign_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/images/services/seo-services_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/images/services/webdevelopment_blue.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/presentation_server_config.txt HTTP/1.1" 200 8
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/pageone/images/section-sep.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:45 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?%20%20%20%20%20%20%20%20ip=10.1.5.6%20%20%20%20%20%20%20%20&name=bob%20%20%20%20%20%20%20%20&privateIdentity=sip:bob@tcs.com%20%20%20%20%20%20%20%20&publicIdentity=bob%20%20%20%20%20%20%20%20&password=bob%20%20%20%20%20%20%20%20&realm=tcs.com HTTP/1.1" 200 74457
10.1.5.6 - - [12/Nov/2013:13:59:46 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:13:59:46 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:bob@tcs.com%20%20%20%20%20%20%20%20&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.6 - - [12/Nov/2013:13:59:46 +0530] "GET /WebRTC_presentation/sipml5/presentation_server_config.txt HTTP/1.1" 200 8
10.1.5.6 - - [12/Nov/2013:13:59:46 +0530] "GET /WebRTC_presentation/sipml5/friend.txt HTTP/1.1" 200 1299
10.1.5.6 - - [12/Nov/2013:13:59:47 +0530] "GET /WebRTC_presentation/pageone/images/iconbook.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:47 +0530] "GET /WebRTC_presentation/pageone/images/iconmenu.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:47 +0530] "GET /WebRTC_presentation/pageone/images/iconstar.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:46 +0530] "GET /WebRTC_presentation/pageone/images/iconphone.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:13:59:46 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:13:59:47 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:13:59:47 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 24576
10.1.5.6 - - [12/Nov/2013:13:59:47 +0530] "GET /WebRTC_presentation/logoutServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:59:47 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
10.1.5.6 - - [12/Nov/2013:13:59:53 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:13:59:53 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6291
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/loginsession?name=bob&pvt=sip:bob@tcs.com&pub=bob&pass=bob&realm=tcs.com&serverip=10.1.5.6 HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/pageone/home.jsp HTTP/1.1" 200 10496
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/sipml5/callim.jsp?%20%20%20%20%20%20%20%20ip=10.1.5.6%20%20%20%20%20%20%20%20&name=bob%20%20%20%20%20%20%20%20&privateIdentity=sip:bob@tcs.com%20%20%20%20%20%20%20%20&publicIdentity=bob%20%20%20%20%20%20%20%20&password=bob%20%20%20%20%20%20%20%20&realm=tcs.com HTTP/1.1" 200 74457
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/pageone/friendbook.jsp HTTP/1.1" 200 7259
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/CreateUserServlet1?id=sip:bob@tcs.com%20%20%20%20%20%20%20%20&action=getProfilePic HTTP/1.1" 200 12339
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:alice@tcs.com&action=getProfilePic HTTP/1.1" 200 4075
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:stun@tcs.com&action=getProfilePic HTTP/1.1" 200 4050
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /UploadPicsAudioVideo/CreateUserServlet?id=sip:altanai@tcs.com&action=getProfilePic HTTP/1.1" 200 159810
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/sipml5/sounds/dtmf.wav HTTP/1.1" 206 1658
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringbacktone.wav HTTP/1.1" 206 44158
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__publish.js?svn=20 HTTP/1.1" 200 2826
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__message.js?svn=20 HTTP/1.1" 200 2322
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/sipml5/src/tinySIP/src/dialogs/tsip_dialog_generic__subscribe.js?svn=20 HTTP/1.1" 200 2988
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/sipml5/sounds/ringtone.wav HTTP/1.1" 206 282696
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/logoutServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:14:00:00 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6270
10.1.5.6 - - [12/Nov/2013:14:00:04 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:14:00:04 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6291
10.1.5.6 - - [12/Nov/2013:14:00:12 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:14:00:12 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6291
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6301
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:01:14 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6304
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:04 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6304
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6304
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:06 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:11 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6283
10.1.5.6 - - [12/Nov/2013:14:02:13 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:14:02:13 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6304
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6303
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:27 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:02:33 +0530] "GET /WebRTC_presentation/pageone/login.jsp HTTP/1.1" 200 6282
10.1.5.6 - - [12/Nov/2013:14:02:34 +0530] "POST /WebRTC_presentation/loginServlet HTTP/1.1" 302 -
10.1.5.6 - - [12/Nov/2013:14:02:34 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6303
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6304
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:07 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/login.jsp?message=Invalid%20login%20details HTTP/1.1" 200 6303
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/Validations/JS/newregistration.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/Validations/JS/login.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/css/style_blue.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/css/nivo-slider.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/css/jquery.fancybox-1.3.4.css HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/js/jquery.nivo.slider.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/js/jquery.fancybox-1.3.4.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/js/jquery.easing-1.3.pack.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/js/init.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/js/jquery.smoothscroll.js HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/images/tcs_logo.png HTTP/1.1" 304 -
10.1.5.6 - - [12/Nov/2013:14:03:21 +0530] "GET /WebRTC_presentation/pageone/images/slides/images.jpg HTTP/1.1" 304 -
